# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Wed Aug 27 04:51:00 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: luminosity functions
age     Z  magbinc 	 mbolmag  Gmag    G_BPmag  G_RPmag
1.3e+10 0.000196  0.3750  6.6181e-05 8.6537e-05 1.4760e-05 2.5830e-04
1.3e+10 0.000196  0.4250  7.5143e-05 8.7425e-05 1.9557e-05 3.3114e-05
1.3e+10 0.000196  0.4750  8.7555e-05 1.1476e-04 2.8483e-05 2.6193e-05
1.3e+10 0.000196  0.5250  1.2809e-04 2.2837e-04 3.3005e-04 2.5419e-05
1.3e+10 0.000196  0.5750  2.6529e-04 1.8899e-05 2.8092e-04 2.7078e-05
1.3e+10 0.000196  0.6250  1.8472e-05 1.8081e-05 1.6955e-05 2.8213e-05
1.3e+10 0.000196  0.6750  1.9629e-05 2.0383e-05 1.4555e-05 2.9295e-05
1.3e+10 0.000196  0.7250  2.0387e-05 1.9632e-05 1.5874e-05 3.1000e-05
1.3e+10 0.000196  0.7750  2.0733e-05 2.1438e-05 1.5813e-05 3.0940e-05
1.3e+10 0.000196  0.8250  2.1742e-05 2.1742e-05 1.6675e-05 3.3338e-05
1.3e+10 0.000196  0.8750  2.2196e-05 2.3002e-05 1.7850e-05 3.3347e-05
1.3e+10 0.000196  0.9250  2.3122e-05 2.4011e-05 1.7945e-05 3.6541e-05
1.3e+10 0.000196  0.9750  2.3908e-05 2.4020e-05 1.8657e-05 3.5355e-05
1.3e+10 0.000196  1.0250  2.6035e-05 2.6035e-05 1.9544e-05 3.8838e-05
1.3e+10 0.000196  1.0750  2.6040e-05 2.6041e-05 2.1140e-05 3.9375e-05
1.3e+10 0.000196  1.1250  2.8079e-05 2.8206e-05 2.0638e-05 3.9388e-05
1.3e+10 0.000196  1.1750  2.7084e-05 2.9341e-05 2.2545e-05 4.4247e-05
1.3e+10 0.000196  1.2250  3.0233e-05 2.9231e-05 2.2633e-05 4.2560e-05
1.3e+10 0.000196  1.2750  3.1000e-05 3.2193e-05 2.4009e-05 4.4869e-05
1.3e+10 0.000196  1.3250  3.0517e-05 3.0940e-05 2.4903e-05 4.8551e-05
1.3e+10 0.000196  1.3750  3.3337e-05 3.4672e-05 2.5586e-05 4.6457e-05
1.3e+10 0.000196  1.4250  3.4680e-05 3.4681e-05 2.7040e-05 5.1627e-05
1.3e+10 0.000196  1.4750  3.6263e-05 3.6819e-05 2.7941e-05 5.1688e-05
1.3e+10 0.000196  1.5250  3.6828e-05 3.6830e-05 2.9338e-05 5.3563e-05
1.3e+10 0.000196  1.5750  3.8671e-05 3.9339e-05 2.9788e-05 5.5389e-05
1.3e+10 0.000196  1.6250  3.9375e-05 4.1018e-05 3.2190e-05 5.7048e-05
1.3e+10 0.000196  1.6750  3.9387e-05 4.1332e-05 3.2339e-05 5.8445e-05
1.3e+10 0.000196  1.7250  4.4187e-05 4.4250e-05 3.4669e-05 6.1015e-05
1.3e+10 0.000196  1.7750  4.4262e-05 4.4266e-05 3.4679e-05 6.1180e-05
1.3e+10 0.000196  1.8250  4.4869e-05 4.7316e-05 3.7320e-05 6.4644e-05
1.3e+10 0.000196  1.8750  4.8551e-05 4.8556e-05 3.8300e-05 6.3230e-05
1.3e+10 0.000196  1.9250  4.8569e-05 4.8816e-05 3.8504e-05 6.7557e-05
1.3e+10 0.000196  1.9750  5.1668e-05 5.3827e-05 4.2656e-05 7.0022e-05
1.3e+10 0.000196  2.0250  5.1689e-05 5.1695e-05 4.1089e-05 6.9606e-05
1.3e+10 0.000196  2.0750  5.5668e-05 5.7629e-05 4.5950e-05 7.2491e-05
1.3e+10 0.000196  2.1250  5.5391e-05 5.5398e-05 4.4264e-05 7.4047e-05
1.3e+10 0.000196  2.1750  5.7868e-05 6.1146e-05 4.8203e-05 7.9065e-05
1.3e+10 0.000196  2.2250  6.0990e-05 6.0999e-05 5.0665e-05 8.4092e-05
1.3e+10 0.000196  2.2750  5.8476e-05 6.0728e-05 4.8775e-05 8.8449e-05
1.3e+10 0.000196  2.3250  6.5669e-05 6.4627e-05 5.5979e-05 9.0010e-05
1.3e+10 0.000196  2.3750  6.4649e-05 6.7056e-05 5.3850e-05 1.1030e-04
1.3e+10 0.000196  2.4250  6.6158e-05 6.9728e-05 5.7605e-05 1.0817e-04
1.3e+10 0.000196  2.4750  7.0067e-05 6.7579e-05 5.7531e-05 1.2715e-04
1.3e+10 0.000196  2.5250  6.9917e-05 7.4713e-05 6.1966e-05 1.3369e-04
1.3e+10 0.000196  2.5750  7.2101e-05 7.4605e-05 6.1002e-05 1.6221e-04
1.3e+10 0.000196  2.6250  7.5015e-05 7.6857e-05 6.5216e-05 1.6929e-04
1.3e+10 0.000196  2.6750  7.6909e-05 7.9607e-05 6.7026e-05 1.7908e-04
1.3e+10 0.000196  2.7250  8.5375e-05 9.0549e-05 6.7273e-05 1.9575e-04
1.3e+10 0.000196  2.7750  9.1357e-05 9.6654e-05 7.2553e-05 2.0467e-04
1.3e+10 0.000196  2.8250  9.9447e-05 9.9484e-05 7.2595e-05 2.2692e-04
1.3e+10 0.000196  2.8750  1.0489e-04 1.1757e-04 7.7060e-05 2.4298e-04
1.3e+10 0.000196  2.9250  1.2015e-04 1.2622e-04 7.7825e-05 2.7977e-04
1.3e+10 0.000196  2.9750  1.3893e-04 1.5784e-04 8.2596e-05 2.9640e-04
1.3e+10 0.000196  3.0250  1.5191e-04 1.7343e-04 9.0304e-05 3.2632e-04
1.3e+10 0.000196  3.0750  1.9573e-04 1.9989e-04 9.7825e-05 3.6937e-04
1.3e+10 0.000196  3.1250  2.1190e-04 2.3357e-04 1.0418e-04 3.7605e-04
1.3e+10 0.000196  3.1750  2.3044e-04 2.3746e-04 1.2418e-04 4.5130e-04
1.3e+10 0.000196  3.2250  2.5109e-04 2.6251e-04 1.3821e-04 5.0341e-04
1.3e+10 0.000196  3.2750  2.7797e-04 2.7750e-04 1.8189e-04 4.9426e-04
1.3e+10 0.000196  3.3250  2.9255e-04 3.1963e-04 2.2143e-04 5.8577e-04
1.3e+10 0.000196  3.3750  3.4036e-04 3.2600e-04 2.6084e-04 5.8843e-04
1.3e+10 0.000196  3.4250  3.5361e-04 3.8458e-04 2.9700e-04 5.7171e-04
1.3e+10 0.000196  3.4750  3.8843e-04 3.8902e-04 3.0450e-04 6.9146e-04
1.3e+10 0.000196  3.5250  4.1163e-04 4.3299e-04 3.3533e-04 7.2659e-04
1.3e+10 0.000196  3.5750  4.7452e-04 4.9049e-04 3.5892e-04 7.5811e-04
1.3e+10 0.000196  3.6250  5.2257e-04 5.2351e-04 3.6494e-04 7.9922e-04
1.3e+10 0.000196  3.6750  5.3305e-04 5.5084e-04 4.2708e-04 8.4839e-04
1.3e+10 0.000196  3.7250  5.8577e-04 5.8691e-04 4.3894e-04 8.2097e-04
1.3e+10 0.000196  3.7750  6.1652e-04 5.8957e-04 4.8611e-04 9.2801e-04
1.3e+10 0.000196  3.8250  6.0592e-04 6.3053e-04 5.4197e-04 9.5124e-04
1.3e+10 0.000196  3.8750  6.8284e-04 7.0207e-04 5.4149e-04 9.5803e-04
1.3e+10 0.000196  3.9250  7.2689e-04 7.2838e-04 5.8590e-04 1.0001e-03
1.3e+10 0.000196  3.9750  7.5909e-04 7.6401e-04 6.1665e-04 1.0820e-03
1.3e+10 0.000196  4.0250  7.9955e-04 7.8656e-04 6.0900e-04 1.0486e-03
1.3e+10 0.000196  4.0750  7.9309e-04 8.1768e-04 6.7853e-04 1.1644e-03
1.3e+10 0.000196  4.1250  8.6215e-04 8.5696e-04 7.2704e-04 1.1810e-03
1.3e+10 0.000196  4.1750  8.8682e-04 9.0892e-04 7.0461e-04 1.2411e-03
1.3e+10 0.000196  4.2250  8.7489e-04 8.7688e-04 7.9938e-04 1.3024e-03
1.3e+10 0.000196  4.2750  9.1906e-04 9.2116e-04 7.7983e-04 1.3655e-03
1.3e+10 0.000196  4.3250  9.4969e-04 9.7354e-04 8.2072e-04 1.4104e-03
1.3e+10 0.000196  4.3750  1.0389e-03 1.0415e-03 8.5548e-04 1.4915e-03
1.3e+10 0.000196  4.4250  1.0470e-03 1.0495e-03 8.7414e-04 1.5777e-03
1.3e+10 0.000196  4.4750  1.0322e-03 1.0381e-03 8.7988e-04 1.5848e-03
1.3e+10 0.000196  4.5250  1.1287e-03 1.1810e-03 8.9647e-04 1.6725e-03
1.3e+10 0.000196  4.5750  1.1381e-03 1.1414e-03 9.9571e-04 1.7748e-03
1.3e+10 0.000196  4.6250  1.1976e-03 1.2512e-03 1.0031e-03 1.8511e-03
1.3e+10 0.000196  4.6750  1.2585e-03 1.2626e-03 1.0105e-03 1.9502e-03
1.3e+10 0.000196  4.7250  1.2748e-03 1.2938e-03 1.0508e-03 1.9566e-03
1.3e+10 0.000196  4.7750  1.3761e-03 1.3808e-03 1.0853e-03 2.0829e-03
1.3e+10 0.000196  4.8250  1.3897e-03 1.4298e-03 1.1438e-03 2.0970e-03
1.3e+10 0.000196  4.8750  1.4642e-03 1.5143e-03 1.2035e-03 2.2113e-03
1.3e+10 0.000196  4.9250  1.4606e-03 1.4664e-03 1.2140e-03 2.2559e-03
1.3e+10 0.000196  4.9750  1.5280e-03 1.6246e-03 1.2494e-03 2.3259e-03
1.3e+10 0.000196  5.0250  1.5996e-03 1.6454e-03 1.3289e-03 2.4509e-03
1.3e+10 0.000196  5.0750  1.6816e-03 1.7090e-03 1.3230e-03 2.4264e-03
1.3e+10 0.000196  5.1250  1.7204e-03 1.7292e-03 1.4509e-03 2.5914e-03
1.3e+10 0.000196  5.1750  1.7105e-03 1.8592e-03 1.4017e-03 2.6595e-03
1.3e+10 0.000196  5.2250  1.8766e-03 1.8881e-03 1.5029e-03 2.7204e-03
1.3e+10 0.000196  5.2750  1.8472e-03 1.8884e-03 1.5263e-03 2.7831e-03
1.3e+10 0.000196  5.3250  1.9173e-03 1.9990e-03 1.6302e-03 2.8239e-03
1.3e+10 0.000196  5.3750  1.9597e-03 2.0276e-03 1.5732e-03 2.9142e-03
1.3e+10 0.000196  5.4250  2.0589e-03 2.1543e-03 1.6886e-03 2.9422e-03
1.3e+10 0.000196  5.4750  2.0869e-03 2.1381e-03 1.7479e-03 3.0566e-03
1.3e+10 0.000196  5.5250  2.1074e-03 2.2345e-03 1.7792e-03 3.0389e-03
1.3e+10 0.000196  5.5750  2.2469e-03 2.2369e-03 1.7788e-03 3.0533e-03
1.3e+10 0.000196  5.6250  2.2393e-03 2.3487e-03 1.8696e-03 3.1937e-03
1.3e+10 0.000196  5.6750  2.3129e-03 2.3634e-03 1.9575e-03 3.1626e-03
1.3e+10 0.000196  5.7250  2.3326e-03 2.4135e-03 1.9204e-03 3.4373e-03
1.3e+10 0.000196  5.7750  2.4682e-03 2.4930e-03 1.9871e-03 3.3437e-03
1.3e+10 0.000196  5.8250  2.5063e-03 2.4487e-03 2.0638e-03 3.5704e-03
1.3e+10 0.000196  5.8750  2.4644e-03 2.5649e-03 2.0913e-03 3.6414e-03
1.3e+10 0.000196  5.9250  2.5788e-03 2.6051e-03 2.1254e-03 3.5440e-03
1.3e+10 0.000196  5.9750  2.6648e-03 2.7252e-03 2.1955e-03 3.7861e-03
1.3e+10 0.000196  6.0250  2.7519e-03 2.6808e-03 2.0961e-03 3.6860e-03
1.3e+10 0.000196  6.0750  2.6965e-03 2.7732e-03 2.2877e-03 3.9392e-03
1.3e+10 0.000196  6.1250  2.8207e-03 2.7467e-03 2.2230e-03 4.0210e-03
1.3e+10 0.000196  6.1750  2.8706e-03 2.7683e-03 2.2841e-03 3.9168e-03
1.3e+10 0.000196  6.2250  2.9007e-03 2.8534e-03 2.3546e-03 4.1880e-03
1.3e+10 0.000196  6.2750  3.0972e-03 3.1166e-03 2.3883e-03 4.0809e-03
1.3e+10 0.000196  6.3250  3.1441e-03 3.0119e-03 2.3506e-03 4.1647e-03
1.3e+10 0.000196  6.3750  3.3615e-03 3.0630e-03 2.4837e-03 4.2510e-03
1.3e+10 0.000196  6.4250  3.2603e-03 3.2808e-03 2.4590e-03 4.5488e-03
1.3e+10 0.000196  6.4750  3.4868e-03 3.1718e-03 2.4231e-03 4.4359e-03
1.3e+10 0.000196  6.5250  3.3829e-03 3.3983e-03 2.5650e-03 4.5303e-03
1.3e+10 0.000196  6.5750  3.4450e-03 3.2863e-03 2.6125e-03 4.6278e-03
1.3e+10 0.000196  6.6250  3.6860e-03 3.5218e-03 2.6334e-03 4.9559e-03
1.3e+10 0.000196  6.6750  3.5777e-03 3.4068e-03 2.8272e-03 4.8368e-03
1.3e+10 0.000196  6.7250  3.8292e-03 3.4678e-03 2.7116e-03 5.7719e-03
1.3e+10 0.000196  6.7750  3.7179e-03 3.7179e-03 2.9160e-03 5.8318e-03
1.3e+10 0.000196  6.8250  3.9805e-03 3.5980e-03 2.7974e-03 5.9184e-03
1.3e+10 0.000196  6.8750  4.0613e-03 3.8586e-03 3.0090e-03 6.3099e-03
1.3e+10 0.000196  6.9250  3.9453e-03 3.7353e-03 2.8872e-03 6.1030e-03
1.3e+10 0.000196  6.9750  4.2261e-03 4.0072e-03 3.1062e-03 6.5092e-03
1.3e+10 0.000196  7.0250  4.3142e-03 3.8803e-03 3.1580e-03 6.2981e-03
1.3e+10 0.000196  7.0750  4.4050e-03 4.1640e-03 3.0312e-03 6.7199e-03
1.3e+10 0.000196  7.1250  4.4985e-03 4.0335e-03 3.2623e-03 6.5046e-03
1.3e+10 0.000196  7.1750  4.5950e-03 4.3299e-03 3.1320e-03 7.4017e-03
1.3e+10 0.000196  7.2250  4.4685e-03 4.1955e-03 3.3715e-03 7.5800e-03
1.3e+10 0.000196  7.2750  4.7919e-03 4.5053e-03 3.4298e-03 7.7218e-03
1.3e+10 0.000196  7.3250  5.2611e-03 4.3671e-03 3.4895e-03 7.8685e-03
1.3e+10 0.000196  7.3750  5.7936e-03 5.0247e-03 3.3518e-03 8.0201e-03
1.3e+10 0.000196  7.4250  6.1754e-03 5.5180e-03 3.6100e-03 8.1770e-03
1.3e+10 0.000196  7.4750  5.9714e-03 5.5955e-03 3.6742e-03 8.7607e-03
1.3e+10 0.000196  7.5250  6.0616e-03 5.3742e-03 3.7402e-03 8.5162e-03
1.3e+10 0.000196  7.5750  6.4645e-03 5.7520e-03 3.8078e-03 1.0450e-02
1.3e+10 0.000196  7.6250  6.2544e-03 5.5262e-03 3.6600e-03 1.1230e-02
1.3e+10 0.000196  7.6750  6.3524e-03 5.9165e-03 3.9445e-03 1.1001e-02
1.3e+10 0.000196  7.7250  6.7785e-03 5.6860e-03 4.0175e-03 1.1834e-02
1.3e+10 0.000196  7.7750  6.9756e-03 6.0894e-03 4.0925e-03 1.1605e-02
1.3e+10 0.000196  7.8250  7.5176e-03 6.1818e-03 4.1696e-03 1.2498e-02
1.3e+10 0.000196  7.8750  7.6574e-03 6.6513e-03 4.8386e-03 1.2270e-02
1.3e+10 0.000196  7.9250  7.8019e-03 6.8031e-03 4.6586e-03 1.3230e-02
1.3e+10 0.000196  7.9750  8.3528e-03 7.3050e-03 5.0102e-03 1.3635e-02
1.3e+10 0.000196  8.0250  8.1136e-03 7.0415e-03 5.0738e-03 1.4062e-02
1.3e+10 0.000196  8.0750  8.2738e-03 7.1629e-03 5.1388e-03 1.4514e-02
1.3e+10 0.000196  8.1250  8.4396e-03 7.6967e-03 4.8972e-03 1.4300e-02
1.3e+10 0.000196  8.1750  1.0292e-02 7.4244e-03 5.2693e-03 1.5385e-02
1.3e+10 0.000196  8.2250  1.0612e-02 7.5578e-03 5.3389e-03 1.3332e-02
1.3e+10 0.000196  8.2750  1.1407e-02 8.3740e-03 5.4101e-03 1.3062e-02
1.3e+10 0.000196  8.3250  1.1717e-02 9.9937e-03 5.1584e-03 1.4119e-02
1.3e+10 0.000196  8.3750  1.2043e-02 1.0233e-02 5.6765e-03 1.3851e-02
1.3e+10 0.000196  8.4250  1.1814e-02 1.0483e-02 5.9649e-03 1.4992e-02
1.3e+10 0.000196  8.4750  1.2728e-02 1.1289e-02 6.4340e-03 1.5478e-02
1.3e+10 0.000196  8.5250  1.3106e-02 1.1031e-02 6.1487e-03 1.5218e-02
1.3e+10 0.000196  8.5750  1.3504e-02 1.1317e-02 6.6347e-03 1.4913e-02
1.3e+10 0.000196  8.6250  1.4567e-02 1.1617e-02 6.7424e-03 1.2921e-02
1.3e+10 0.000196  8.6750  1.4388e-02 1.2535e-02 6.4470e-03 1.3270e-02
1.3e+10 0.000196  8.7250  1.4859e-02 1.2276e-02 6.9606e-03 1.3636e-02
1.3e+10 0.000196  8.7750  1.5357e-02 1.3263e-02 6.6583e-03 1.3309e-02
1.3e+10 0.000196  8.8250  1.3596e-02 1.3005e-02 7.1916e-03 1.4402e-02
1.3e+10 0.000196  8.8750  1.3629e-02 1.4069e-02 7.8744e-03 1.4826e-02
1.3e+10 0.000196  8.9250  1.4038e-02 1.3814e-02 9.5444e-03 1.5272e-02
1.3e+10 0.000196  8.9750  1.4470e-02 1.3519e-02 9.2431e-03 1.4943e-02
1.3e+10 0.000196  9.0250  1.4204e-02 1.2811e-02 9.9775e-03 1.6213e-02
1.3e+10 0.000196  9.0750  1.5383e-02 1.2505e-02 9.6700e-03 1.6041e-02
1.3e+10 0.000196  9.1250  1.5891e-02 1.2848e-02 1.0447e-02 1.2501e-02
1.3e+10 0.000196  9.1750  1.5953e-02 1.3912e-02 1.0133e-02 1.2806e-02
1.3e+10 0.000196  9.2250  1.2887e-02 1.3605e-02 1.0956e-02 1.2460e-02
1.3e+10 0.000196  9.2750  1.3234e-02 1.4752e-02 1.1235e-02 1.3440e-02
1.3e+10 0.000196  9.3250  1.3598e-02 1.4445e-02 1.1527e-02 1.3787e-02
1.3e+10 0.000196  9.3750  1.3980e-02 1.4412e-02 1.1202e-02 1.4150e-02
1.3e+10 0.000196  9.4250  1.4382e-02 1.2235e-02 1.2136e-02 1.3795e-02
1.3e+10 0.000196  9.4750  1.4804e-02 1.2547e-02 1.2471e-02 1.4909e-02
1.3e+10 0.000196  9.5250  1.5249e-02 1.2874e-02 1.2823e-02 1.5327e-02
1.3e+10 0.000196  9.5750  1.5718e-02 1.2512e-02 1.3192e-02 1.5766e-02
1.3e+10 0.000196  9.6250  1.6213e-02 1.3556e-02 1.2043e-02 1.5405e-02
1.3e+10 0.000196  9.6750  1.6041e-02 1.3931e-02 1.1529e-02 1.2575e-02
1.3e+10 0.000196  9.7250  1.2501e-02 1.4325e-02 1.1822e-02 1.2863e-02
1.3e+10 0.000196  9.7750  1.2806e-02 1.3953e-02 1.2128e-02 1.3164e-02
1.3e+10 0.000196  9.8250  1.3124e-02 1.5152e-02 1.2448e-02 1.2857e-02
1.3e+10 0.000196  9.8750  1.3457e-02 1.5610e-02 1.2783e-02 1.3788e-02
1.3e+10 0.000196  9.9250  1.3805e-02 1.3130e-02 1.3135e-02 1.4128e-02
1.3e+10 0.000196  9.9750  1.4169e-02 1.1954e-02 1.3504e-02 1.4483e-02
1.3e+10 0.000196 10.0250  1.4550e-02 1.2233e-02 1.3892e-02 1.2262e-02
1.3e+10 0.000196 10.0750  1.4950e-02 1.2522e-02 1.2530e-02 1.1552e-02
1.3e+10 0.000196 10.1250  1.5370e-02 1.2142e-02 1.1048e-02 1.1785e-02
1.3e+10 0.000196 10.1750  1.5811e-02 1.3123e-02 1.1302e-02 1.2605e-02
1.3e+10 0.000196 10.2250  1.5502e-02 1.3452e-02 1.2255e-02 1.2289e-02
1.3e+10 0.000196 10.2750  1.2613e-02 1.3795e-02 1.1858e-02 1.2548e-02
1.3e+10 0.000196 10.3250  1.3497e-02 1.3400e-02 1.2146e-02 1.2818e-02
1.3e+10 0.000196 10.3750  1.3220e-02 1.4510e-02 1.3188e-02 1.3098e-02
1.3e+10 0.000196 10.4250  1.3535e-02 1.4903e-02 1.2779e-02 1.4035e-02
1.3e+10 0.000196 10.4750  1.3864e-02 1.5316e-02 1.3890e-02 1.2169e-02
1.3e+10 0.000196 10.5250  1.4208e-02 1.2396e-02 1.3473e-02 8.8435e-03
1.3e+10 0.000196 10.5750  1.4566e-02 1.1609e-02 1.3835e-02 8.5217e-03
1.3e+10 0.000196 10.6250  1.2196e-02 1.1854e-02 1.4600e-02 9.1002e-03
1.3e+10 0.000196 10.6750  1.2177e-02 1.2720e-02 1.0594e-02 8.7719e-03
1.3e+10 0.000196 10.7250  1.1865e-02 1.2385e-02 1.0813e-02 9.3704e-03
1.3e+10 0.000196 10.7750  1.2692e-02 1.3300e-02 1.1696e-02 9.5145e-03
1.3e+10 0.000196 10.8250  1.2970e-02 1.2960e-02 1.1288e-02 9.1759e-03
1.3e+10 0.000196 10.8750  1.2650e-02 1.3257e-02 1.1533e-02 9.8071e-03
1.3e+10 0.000196 10.9250  1.3546e-02 1.1102e-02 1.1787e-02 9.4615e-03
1.3e+10 0.000196 10.9750  1.3859e-02 1.1039e-02 1.2769e-02 1.0116e-02
1.3e+10 0.000196 11.0250  1.3532e-02 1.0683e-02 1.2343e-02 9.7632e-03
1.3e+10 0.000196 11.0750  1.0738e-02 1.1459e-02 1.2630e-02 1.0443e-02
1.3e+10 0.000196 11.1250  9.3569e-03 1.1096e-02 1.2928e-02 1.0082e-02
1.3e+10 0.000196 11.1750  9.0465e-03 1.1909e-02 1.4029e-02 1.0788e-02
1.3e+10 0.000196 11.2250  9.6446e-03 1.1538e-02 1.3585e-02 1.0973e-02
1.3e+10 0.000196 11.2750  9.3279e-03 1.2391e-02 1.2941e-02 4.8512e-03
1.3e+10 0.000196 11.3250  9.4709e-03 1.2652e-02 1.0341e-02 4.3950e-03
1.3e+10 0.000196 11.3750  1.0103e-02 1.2270e-02 1.1126e-02 4.4252e-03
1.3e+10 0.000196 11.4250  9.7764e-03 9.2021e-03 1.0747e-02 4.4558e-03
1.3e+10 0.000196 11.4750  1.0433e-02 7.9997e-03 1.1570e-02 4.4868e-03
1.3e+10 0.000196 11.5250  1.0100e-02 7.6527e-03 1.1183e-02 4.5181e-03
1.3e+10 0.000196 11.5750  1.0782e-02 8.2084e-03 1.1406e-02 4.5498e-03
1.3e+10 0.000196 11.6250  1.0443e-02 7.8544e-03 1.2291e-02 4.5865e-03
1.3e+10 0.000196 11.6750  1.1153e-02 8.4269e-03 1.1891e-02 4.4125e-03
1.3e+10 0.000196 11.7250  1.0807e-02 8.0656e-03 1.0506e-02 4.6655e-03
1.3e+10 0.000196 11.7750  1.0992e-02 8.6560e-03 9.3167e-03 4.4746e-03
1.3e+10 0.000196 11.8250  4.7871e-03 8.2871e-03 9.4677e-03 4.5055e-03
1.3e+10 0.000196 11.8750  4.6126e-03 8.8962e-03 9.6231e-03 4.7644e-03
1.3e+10 0.000196 11.9250  4.6458e-03 9.0244e-03 1.0364e-02 4.5699e-03
1.3e+10 0.000196 11.9750  4.6795e-03 8.6438e-03 9.9576e-03 4.8329e-03
1.3e+10 0.000196 12.0250  4.7137e-03 9.2833e-03 1.0128e-02 4.6360e-03
1.3e+10 0.000196 12.0750  4.7482e-03 8.8945e-03 1.0303e-02 4.9032e-03
1.3e+10 0.000196 12.1250  4.7833e-03 9.5556e-03 1.0483e-02 4.7039e-03
1.3e+10 0.000196 12.1750  4.8344e-03 9.1584e-03 1.1303e-02 4.9754e-03
1.3e+10 0.000196 12.2250  4.4305e-03 9.8424e-03 1.0873e-02 2.3824e-03
1.3e+10 0.000196 12.2750  4.6847e-03 5.9458e-03 1.0853e-02          0
1.3e+10 0.000196 12.3250  4.7186e-03 3.7556e-03 6.1635e-03          0
1.3e+10 0.000196 12.3750  4.7528e-03 3.7776e-03 6.6737e-03          0
1.3e+10 0.000196 12.4250  4.7876e-03 3.7999e-03 6.2953e-03          0
1.3e+10 0.000196 12.4750  4.8228e-03 3.6095e-03 6.8175e-03          0
1.3e+10 0.000196 12.5250  4.8584e-03 3.8439e-03 6.4321e-03          0
1.3e+10 0.000196 12.5750  4.6606e-03 3.8669e-03 6.9669e-03          0
1.3e+10 0.000196 12.6250  4.9294e-03 3.8901e-03 6.5742e-03          0
1.3e+10 0.000196 12.6750  4.9665e-03 3.6955e-03 7.1222e-03          0
1.3e+10 0.000196 12.7250  3.5704e-03 3.9452e-03 6.7220e-03          0
1.3e+10 0.000196 12.7750           0 3.7551e-03 7.2837e-03          0
1.3e+10 0.000196 12.8250           0 3.7769e-03 6.8757e-03          0
1.3e+10 0.000196 12.8750           0 3.7989e-03 7.4518e-03          0
1.3e+10 0.000196 12.9250           0 3.8211e-03 7.0358e-03          0
1.3e+10 0.000196 12.9750           0 3.8435e-03 7.6268e-03          0
1.3e+10 0.000196 13.0250           0 3.8662e-03 7.2026e-03          0
1.3e+10 0.000196 13.0750           0 4.1187e-03 7.8093e-03          0
1.3e+10 0.000196 13.1250           0 3.9137e-03 7.3766e-03          0
1.3e+10 0.000196 13.1750           0 3.9372e-03 7.9997e-03          0
1.3e+10 0.000196 13.2250           0 3.9608e-03 7.5581e-03          0
1.3e+10 0.000196 13.2750           0 3.9848e-03 8.1984e-03          0
1.3e+10 0.000196 13.3250           0 4.0090e-03 5.7999e-03          0
1.3e+10 0.000196 13.3750           0 4.0334e-03 2.7049e-03          0
1.3e+10 0.000196 13.4250           0 1.9066e-03 2.7163e-03          0
1.3e+10 0.000196 13.4750           0          0 2.7278e-03          0
1.3e+10 0.000196 13.5250           0          0 2.7394e-03          0
1.3e+10 0.000196 13.5750           0          0 2.7511e-03          0
1.3e+10 0.000196 13.6250           0          0 2.7629e-03          0
1.3e+10 0.000196 13.6750           0          0 2.7748e-03          0
1.3e+10 0.000196 13.7250           0          0 2.7867e-03          0
1.3e+10 0.000196 13.7750           0          0 2.7988e-03          0
1.3e+10 0.000196 13.8250           0          0 2.8109e-03          0
1.3e+10 0.000196 13.8750           0          0 2.8232e-03          0
1.3e+10 0.000196 13.9250           0          0 2.8355e-03          0
1.3e+10 0.000196 13.9750           0          0 2.4191e-03          0
1.3e+10 0.000196 14.0250           0          0 2.4281e-03          0
1.3e+10 0.000196 14.0750           0          0 2.4372e-03          0
1.3e+10 0.000196 14.1250           0          0 2.6692e-03          0
1.3e+10 0.000196 14.1750           0          0 2.4564e-03          0
1.3e+10 0.000196 14.2250           0          0 2.4657e-03          0
1.3e+10 0.000196 14.2750           0          0 2.4750e-03          0
1.3e+10 0.000196 14.3250           0          0 2.4844e-03          0
1.3e+10 0.000196 14.3750           0          0 2.4939e-03          0
1.3e+10 0.000196 14.4250           0          0 2.7315e-03          0
1.3e+10 0.000196 14.4750           0          0 2.5139e-03          0
1.3e+10 0.000196 14.5250           0          0 2.5236e-03          0
1.3e+10 0.000196 14.5750           0          0 2.5333e-03          0
1.3e+10 0.000196 14.6250           0          0 2.5431e-03          0
1.3e+10 0.000196 14.6750           0          0 2.7855e-03          0
